Id-risorsa,Tipologia-risorsa,Data-creazione,Anno-inizio,IdentificativoIRIS,Titolo,Descrizione,Sede,Durata,Data-fine,Responsabili,Partecipanti,Dipartimenti,EntiPartner-ID,Enti-Descrizione,Aree-scientifiche-coinvolte,Obbiettivi,Tipologia-coinvolgimento,Pubblici-Coinvolti,Finanziamenti-esterni,Link,Settori-Erc,SSD,Parole-chiave,Iniziative-figlieIDIRIS,Iniziative-padreIDIRIS,Centri-ricerca-collegatiIDIRIS,Progetti-collegati
63133,Organizzazione di concerti spettacoli teatrali rassegne cinematografiche eventi sportivi mostre esposizioni e altri eventi di pubblica utilità aperti alla comunità,02/02/2023,2022,PEN-17198,Stand Unito al Salone del libro 2022,Per la XXXIV edizione del Salone Internazionale del Libro l’Università di Torino propone un cartellone di incontri aperti alla cittadinanza e al pubblico del Salone.I talk intendono da un lato dar voce alle varie anime dell’Ateneo a partire dalla presentazioni di pubblicazioni di docenti di diverse discipline dall'altro presentare progetti e iniziative dell'Ateneo che coinvolgono in modo più ampio il territorio e le istituzioni su tematiche trasversali - dalla sostenibilità agli spazi urbani dalla tutela della salute alle proposte culturali.,Salone del libro - Lingotto fiere,5,23/05/2022,Bianchini Francesca/// CARLUCCIO Giulia Anastasia,CEPERNICH Cristopher/// RAINOLDI Alberto/// BOELLA Guido/// DI GIUDA Giuseppe Martino/// GHIGO Ezio/// RICARDI Umberto/// SEMI Giovanni/// ZENNARO Alessandro/// CONZO Pierluigi/// VENTURINI Alessandra/// CAIELLI Mia/// KAMEL Lorenzo/// DE FRANCIA Silvia/// FOA' Sergio/// BECCHIO Giandomenica/// DESANA Eva Raffaella/// DE VINCENTIIS Paola/// ISAIA Eleonora/// CALLEGARI Mia/// ADAMO Pietro/// CHIAVISTELLI Antonio/// SODDU Paolo/// CALANDRA Davide/// SECINARO Silvana Filomena/// BALDONI Matteo/// PRANDI Cristina/// CARLUCCIO Giulia Anastasia/// GRANDINETTI Mario/// MARELLO Enrico/// PALLANTE Francesco/// BIANCONE Paolo/// PIROVANO Donato/// CAROSI Rodolfo/// MORI Maurizio/// BELLUATI Marinella/// GRIMALDI Renato/// ALONGE Andrea/// DENICOLAI Lorenzo/// PAGALLO Ugo/// DURANTE Massimo/// BAGLIANI Marco Maria/// ALOVISIO Silvio/// PALAZZI Elisa/// COSTA Marcella/// GIACOBINI Mario Dante Lucio/// SAPINO Anna/// DI VELLA Giancarlo/// ALLASIA Clara/// CINATO Lucia,CULTURE POLITICA E SOCIETA'/// SCIENZE MEDICHE/// INFORMATICA/// MANAGEMENT -VALTER CANTINO-/// ONCOLOGIA/// PSICOLOGIA/// ECONOMIA E STATISTICA -COGNETTI DE MARTIIS-/// GIURISPRUDENZA/// STUDI STORICI/// SCIENZE CLINICHE E BIOLOGICHE/// SCIENZE ECONOMICO-SOCIALI E MATEMATICO-STATISTICHE/// CHIMICA/// STUDI UMANISTICI/// SCIENZE DELLA TERRA/// FISICA/// LINGUE E LETTERATURE STRANIERE E CULTURE MODERNE/// SCIENZE VETERINARIE/// SCIENZE DELLA SANITA' PUBBLICA E PEDIATRICHE,,,,,Informazione,Cittadini (0),0,,SH5_1 - Classics ancient literature and art/// SH5_8 - Cultural studies cultural identities and memories cultural heritage/// PE6_7 - Artificial intelligence intelligent systems natural language processing/// PE6_10 - Web and information systems data management systems information retrieval and digital libraries data fusion/// SH7_2 - Migration/// SH7_7 - Cities/// urban regional and rural studies,,,PEN-17763,,,
63140,Attività di coinvolgimento e interazione con il mondo della scuola,02/02/2023,2022,PEN-17204,Bambine e bambini un giorno all'università: l'intelligenza artificiale? è un gioco!,Introdurre alcuni concetti fondamentali dell'IA e grazie ad attività “unplugged” ovvero senza il pc svolte con l’ausilio di giochi in scatola o autoprodotti.  Alcuni argomenti proposti:-Rappresentazione ed elaborazione simbolica individuando le abilità fondamentali per conoscere ed utilizzare i simboli-Rappresentazione ed elaborazione non simbolica individuando le abilità fondamentali per conoscere ed utilizzare dati e numeri -Formulazione di algoritmi ossia la capacità di elaborare e decifrare un algoritmo è pervasiva e sicuramente non limitata all'IA. Scrivere un programma significa descrivere lo stato delle cose ma anche definire la sequenza di passaggi che deve essere applicata.,,1,,GENA Cristina/// CAPECCHI Sara/// BALDONI Matteo,GARRO CHRISTIAN,INFORMATICA,90667,QUERCETTI & C. Spa,AREA MIN. 01 - Scienze matematiche e informatiche,,Informazione,Secondaria I grado insegnanti (1)/// Secondaria I grado studenti (20),100,,PE6_7 - Artificial intelligence intelligent systems natural language processing,,,,PEN-0015,,BALM_CSP_AI_21_01
63142,Attività di coinvolgimento e interazione con il mondo della scuola,02/02/2023,2022,PEN-17206,Bambine e bambini un giorno all'università Social4School: giochiamo ai social network e non facciamoci male!,In aula pc i bambini avranno  la possibilità di creare un profilo con un nome ed un avatar personalizzati e di partecipare ad una vera e propria sessione social durante la quale possono postare frasi predefinite e mettere mi piace alle frasi dei compagni o condividerle.Grazie alla diffusione perpetrata dalle azioni di condivisione e like esattamente come avviene nei veri social network la visibilità dei post si propaga nella rete raggiungendo potenzialmente tutti i partecipanti al gioco. Alla fine del gioco l’insieme dei punteggi dei post sottoposti alle diverse azioniconcorrono al calcolo di un punteggio personale che misura il grado di consapevolezza del bambino nei confronti della privacy e vengono comunicati ai partecipanti sotto forma di consigli personalizzati corredati da un badge con la posizione in classifica.,,366,31/03/2023,CAPECCHI Sara/// PENSA Ruggero Gaetano,TESAURI BEATRICE,INFORMATICA/// PSICOLOGIA,,,AREA MIN. 01 - Scienze matematiche e informatiche,,Informazione,Primaria insegnanti (2)/// Primaria studenti (22),0,,PE6_5 - Security privacy cryptology quantum cryptography/// SH3_11 - Social aspects of teaching and learning curriculum studies education and educational policies,,,,PEN-0015,,CAPS_CRT_20_01
63206,Organizzazione di iniziative di valorizzazione consultazione e condivisione della ricerca,03/02/2023,2022,PEN-17227,Incontro di restituzione  dell'esperienza digitale CARES,Incontro di restituzione dei dati raccolti durante il cammino delle Langhe attraverso la piattaforma CARES presso il centro esperto per l'autismo adulto,centro esperto per l'autismo adulto Corso Francia 73 - 10138 Torino.,1,16/04/2022,CENA Federica,MATTUTINO Claudio,INFORMATICA,,,AREA MIN. 01 - Scienze matematiche e informatiche,Mostrare i dati raccolti dagli utenti che hanno partecipato al cammino utilizzando un sito web,Ascolto e dialogo,Categorie speciali o svantaggiate (es. media professionisti DSA disabili disoccupati immigrati carcerati …) (20),0,,PE7_9 - Man-machine interfaces,,,,,,CENF_CRT_21_01
63218,Attività di coinvolgimento e interazione con il mondo della scuola,03/02/2023,2022,PEN-17228,L'informatica? è un gioco!,Le attività proposte fanno parte del progetto Empai finanziato da Compagnia di San Paolonell’ambito del Bando Intelligenza artificiale uomo e societàLe attività sono state progettate da un team di ricerca del dipartimento di Informaticadell’Università degli studi di Torino in collaborazione con Quercetti partner del progetto.Il percorso consiste di 3 lezioni di introduzione ad alcuni principi delle scienze informaticheattraverso l’utilizzo di giochi.,,1,,CELLIE Davide/// CAPECCHI Sara/// GENA Cristina/// BALDONI Matteo,,INFORMATICA,90667,QUERCETTI & C. Spa,,,Informazione,Primaria insegnanti (2)/// Primaria studenti (23),80,,PE6_7 - Artificial intelligence intelligent systems natural language processing,,,,,,BALM_CSP_AI_21_01
63225,Organizzazione di concerti spettacoli teatrali rassegne cinematografiche eventi sportivi mostre esposizioni e altri eventi di pubblica utilità aperti alla comunità,03/02/2023,2023,PEN-17234,test cineca,,,1,01/02/2023,CAPECCHI Sara,,INFORMATICA,,,AREA MIN. 01 - Scienze matematiche e informatiche,,,,0,,,,,,,,
63241,Organizzazione di concerti spettacoli teatrali rassegne cinematografiche eventi sportivi mostre esposizioni e altri eventi di pubblica utilità aperti alla comunità,03/02/2023,2022,PEN-17242,Convention CSI 2022-EVOLUZIONI | Tecnologie-Nuovi modi di essere CSI,Convention CSI 2022-EVOLUZIONI | Tecnologie-Nuovi modi di essere CSI,Sala Fucine - OGR Torino,1,01/12/2022,BOELLA Guido,,INFORMATICA,82142,CSI PIEMONTE CONSORZIO PER IL SISTEMA INFORMATIVO,,,Informazione,Cittadini (60),0,,PE6_7 - Artificial intelligence intelligent systems natural language processing,,,,,,
63319,Attività di coinvolgimento e interazione con il mondo della scuola,04/02/2023,2022,PEN-17255,Introduzione alla programmazione funzionale in Haskell (IIS A. Avogadro),L'obiettivo del corso è introdurre la programmazione funzionale ed in particolare il linguaggio Haskell agli studenti delle scuole superiori (orientamento in uscita).,Istituto Amedeo Avogadro Corso S. Maurizio 8 10124 Torino TO,5,02/12/2022,RADICIONI Daniele Paolo/// PAUTASSO DANIELE,,INFORMATICA,,,,,Informazione,Secondaria II grado insegnanti (1)/// Secondaria II grado studenti (20),0,,PE6_3 - Software engineering programming languages and systems,,,,,,
63418,Pubblicazione e gestione di siti web e altri canali social di comunicazione e divulgazione scientifica,05/02/2023,2022,PEN-17268,Triangolazioni,Progetto Speciale PE di Ateneo volto a raccogliere i contributi dei ricercatori di tutte le aree scientifiche disciplinari per associare a una serie di luoghi di Torino dei contenuti multimediali che facciano emergere le interconnessioni fra scienza politica e territorio. Tramite un sito web un'App web mobile dedicata QR codes e tecniche di multimedialità vengono proposti una serie di percorsi in cui i luoghi delle triangolazioni possano essere conosciuti nel loro divenire storico e nella loro dimensione europea e globale.,Città di TorinoSito Web: https://www.triangolazioni.unito.it/App: https://www.triangolazioni.unito.it/app/tutti,365,31/12/2022,ARDISSONO Liliana/// GIARDINO Marco/// BONA Francesca/// CONCILIO Carmelina/// FERRARIS Stefano/// MAGNANO Guido/// MAURO Noemi,AGOSTINO Angelo/// AGOSTONI ALBERTO/// ANDREO LUCA/// ANTENUCCI Achille/// BALBO Andrea/// BARICCO Marcello/// BATTAGLINI Luca Maria/// BERTO Silvia/// BERTOLOTTI Luigi/// BONELLI Simona/// BONO Roberto/// BORGETTI Nadia/// CALZA Paola/// CAPIETTO Anna/// CAPRIO Enrico/// CAPUCCHIO Maria Teresa/// CASSARDO Claudio/// CAVAGLIA' Gabriela Maria Chiara/// CORDERO Chiara Emilia Irma/// CORINO FRANCESCA/// CRAVERO ESTER/// DANSERO Egidio/// DE BORTOLI Andrea Maurilio/// DE SANCTIS Luisa/// DI GAETANO Cornelia/// DIANA Eliano/// FABBRI Debora/// FAUSONE Mara/// FAVARO Enrica/// GALLONI Marco Rodolfo/// GENINATTI COSSATIN ANGELO/// GENOVA Tullio/// GERBI Vincenzo/// GIACALONE Giovanna/// GIORDANA Alessia/// IDROFANO Silvia/// ISOCRONO Deborah/// LABATE Federico/// LARCHER Federica/// LIBERTO Erica/// LOZAR Francesca Maria Jolanda/// MALANDRINO Mery/// MALERBA Giancarla/// MANOLINO CAROLA/// MARIOTTI NICOLE/// MASINO Andrea/// MUNARON Luca Maria/// NOVELLI Silvia/// PATTI Viviana/// PEANO Cristiana/// PEIRA Elena/// PELLICELLI Anna Claudia/// PETTENATI Giacomo/// PIBIRI Roberta/// PIOVANO ALESSANDRO/// PIZZIMENTI Stefania/// PRIOLA Emanuele/// RAMBOZZI Luisa/// RE Giovanni/// REYNERI DI LAGNASCO Amedeo/// ROLLE Luca Giorgio Carlo/// SCAGLIONE Frine Eleonora/// SEMI Giovanni/// SICURO Benedetto/// SOBRINO Giorgio Giuseppe/// SOFIA ADRIANO/// TARANTOLA Martina/// TONON Marco Davide/// TORTA Gianluca/// TRUANT Elisa/// TURCI Francesco/// TURSI Massimiliano/// UGAZIO Elena/// VARESE Erica/// VIGNATI Anna/// ZEPPA Giuseppe/// RIZZUTI Alberto/// PEILA Patrizia/// SALEHPOUR SHIVA,SCIENZE DELLA TERRA/// AGRO-INNOVA/// CHIMICA/// CULTURE POLITICA E SOCIETA'/// Direzione Ricerca/// FISICA/// GIURISPRUDENZA/// INFORMATICA/// INTERATENEO DI SCIENZE PROGETTO E POLITICHE DEL TERRITORIO/// LINGUE E LETTERATURE STRANIERE E CULTURE MODERNE/// MANAGEMENT -VALTER CANTINO-/// MATEMATICA -GIUSEPPE PEANO-/// SCIENZA E TECNOLOGIA DEL FARMACO/// SCIENZE AGRARIE FORESTALI E ALIMENTARI/// SCIENZE CHIRURGICHE/// SCIENZE CLINICHE E BIOLOGICHE/// SCIENZE DELLA SANITA' PUBBLICA E PEDIATRICHE/// SCIENZE DELLA VITA E BIOLOGIA DEI SISTEMI/// SCIENZE MEDICHE/// SCIENZE VETERINARIE/// STUDI UMANISTICI/// Sistema Museale di Ateneo,,,AREA MIN. 01 - Scienze matematiche e informatiche/// AREA MIN. 02 - Scienze fisiche/// AREA MIN. 03 - Scienze chimiche/// AREA MIN. 04 - Scienze della terra/// AREA MIN. 05 - Scienze biologiche/// AREA MIN. 06 - Scienze mediche/// AREA MIN. 07 - Scienze agrarie e veterinarie/// AREA MIN. 10 - Scienze dell'antichitafilologico-letterarie e storico-artistiche/// AREA MIN. 11 - Scienze storiche filosofiche pedagogiche e psicologiche/// AREA MIN. 12 - Scienze giuridiche/// AREA MIN. 13 - Scienze economiche e statistiche/// AREA MIN. 14 - Scienze politiche e sociali,Iniziativa del Comitato PE volta a raccogliere i contributi dei ricercatori di tutte le aree scientifiche disciplinari UniTO per associare a una serie di luoghi di Torino dei contenuti multimediali che facciano emergere le interconnessioni fra scienza politica e territorio.  Dopo aver presentato l’idea progettuale  durante la “Sharper’s Night 2020” si elaborano i contenuti di una app per sviluppare percorsi di conoscenza da proporre ai cittadini con il supporto delle istituzioni,Informazione,Categorie speciali o svantaggiate (es. media professionisti DSA disabili disoccupati immigrati carcerati …) (15)/// Cittadini (1500)/// Istituzioni ed enti locali (20)/// Terzo settore/ONG (10),0,https://www.triangolazioni.unito.it/app/landing.html?lang=tab_ita/// https://www.triangolazioni.unito.it/app/tutti,PE6_10 - Web and information systems data management systems information retrieval and digital libraries data fusion/// PE6_9 - Human computer interaction and interface visualisation/// SH5_12 - Computational modelling and digitisation in the cultural sphere/// LS8_2 - Biodiversity/// LS8_5 - Biological aspects of environmental change including climate change,,,PEN-18998,,,
63519,Attività di coinvolgimento e interazione con il mondo della scuola,06/02/2023,2022,PEN-17289,Bambine e bambini un giorno all'università: l'intelligenza artificiale? è un gioco!,Introdurre alcuni concetti fondamentali dell'IA e grazie ad attività “unplugged” ovvero senza il pc svolte con l’ausilio di giochi in scatola o autoprodotti.Alcuni argomenti proposti:-Rappresentazione ed elaborazione simbolica individuando le abilità fondamentali per conoscere ed utilizzare i simboli-Rappresentazione ed elaborazione non simbolica individuando le abilità fondamentali per conoscere ed utilizzare dati e numeri-Formulazione di algoritmi ossia la capacità di elaborare e decifrare un algoritmo è pervasiva e sicuramente non limitata all'IA. Scrivere un programma significa descrivere lo stato delle cose ma anche definire la sequenza di passaggi che deve essere applicata.,,1,,CAPECCHI Sara/// GENA Cristina/// BALDONI Matteo,GARRO CHRISTIAN,INFORMATICA,90667,QUERCETTI & C. Spa,AREA MIN. 01 - Scienze matematiche e informatiche,,Informazione,Secondaria I grado insegnanti (1)/// Secondaria I grado studenti (20),100,,PE6_7 - Artificial intelligence intelligent systems natural language processing,,,,,,BALM_CSP_AI_21_01
63538,Attività di coinvolgimento e interazione con il mondo della scuola,06/02/2023,2022,PEN-17290,Bambine e bambini un giorno all'università: l'intelligenza artificiale? è un gioco!,Introdurre alcuni concetti fondamentali dell'IA e grazie ad attività “unplugged” ovvero senza il pc svolte con l’ausilio di giochi in scatola o autoprodotti.Alcuni argomenti proposti:-Rappresentazione ed elaborazione simbolica individuando le abilità fondamentali per conoscere ed utilizzare i simboli-Rappresentazione ed elaborazione non simbolica individuando le abilità fondamentali per conoscere ed utilizzare dati e numeri-Formulazione di algoritmi ossia la capacità di elaborare e decifrare un algoritmo è pervasiva e sicuramente non limitata all'IA. Scrivere un programma significa descrivere lo stato delle cose ma anche definire la sequenza di passaggi che deve essere applicata.,,1,,CAPECCHI Sara/// GENA Cristina/// BALDONI Matteo,GARRO CHRISTIAN,INFORMATICA,90667,QUERCETTI & C. Spa,AREA MIN. 01 - Scienze matematiche e informatiche,,Informazione,Secondaria I grado insegnanti (1)/// Secondaria I grado studenti (20),100,,PE6_7 - Artificial intelligence intelligent systems natural language processing,,,,PEN-0015,,BALM_CSP_AI_21_01
